  core wf on lin-log mesh for hole            3
 0.178792E+00 0.117113E+02
 0.182115E+00 0.114589E+02
 0.185494E+00 0.112042E+02
 0.188931E+00 0.109486E+02
 0.192425E+00 0.106922E+02
 0.195979E+00 0.104344E+02
 0.199592E+00 0.101767E+02
 0.203266E+00 0.991857E+01
 0.207001E+00 0.966034E+01
 0.210798E+00 0.940294E+01
 0.214657E+00 0.914564E+01
 0.218581E+00 0.888940E+01
 0.222569E+00 0.863468E+01
 0.226623E+00 0.838065E+01
 0.230742E+00 0.812871E+01
 0.234929E+00 0.787886E+01
 0.239184E+00 0.763051E+01
 0.243507E+00 0.738507E+01
 0.247900E+00 0.714214E+01
 0.252363E+00 0.690174E+01
 0.256897E+00 0.666481E+01
 0.261503E+00 0.643082E+01
 0.266183E+00 0.620023E+01
 0.270936E+00 0.597360E+01
 0.275763E+00 0.575035E+01
 0.280666E+00 0.553119E+01
 0.285646E+00 0.531641E+01
 0.290702E+00 0.510540E+01
 0.295837E+00 0.489903E+01
 0.301050E+00 0.469735E+01
 0.306343E+00 0.449982E+01
 0.311716E+00 0.430728E+01
 0.317171E+00 0.411961E+01
 0.322708E+00 0.393651E+01
 0.328328E+00 0.375857E+01
 0.334032E+00 0.358561E+01
 0.339820E+00 0.341750E+01
 0.345694E+00 0.325459E+01
 0.351655E+00 0.309673E+01
 0.357702E+00 0.294386E+01
 0.363838E+00 0.279614E+01
 0.370062E+00 0.265347E+01
 0.376376E+00 0.251579E+01
 0.382781E+00 0.238315E+01
 0.389276E+00 0.225547E+01
 0.395864E+00 0.213269E+01
 0.402545E+00 0.201475E+01
 0.409319E+00 0.190162E+01
 0.416187E+00 0.179320E+01
 0.423151E+00 0.168936E+01
 0.430210E+00 0.159011E+01
 0.437366E+00 0.149533E+01
 0.444620E+00 0.140482E+01
 0.451971E+00 0.131861E+01
 0.459422E+00 0.123659E+01
 0.466972E+00 0.115849E+01
 0.474622E+00 0.108434E+01
 0.482373E+00 0.101409E+01
 0.490226E+00 0.947377E+00
 0.498182E+00 0.884230E+00
 0.506240E+00 0.824674E+00
 0.514402E+00 0.768268E+00
 0.522668E+00 0.715002E+00
 0.531040E+00 0.665040E+00
 0.539517E+00 0.617839E+00
 0.548100E+00 0.573361E+00
 0.556789E+00 0.531852E+00
 0.565587E+00 0.492761E+00
 0.574492E+00 0.456018E+00
 0.583506E+00 0.421833E+00
 0.592629E+00 0.389796E+00
 0.601861E+00 0.359752E+00
 0.611204E+00 0.331848E+00
 0.620658E+00 0.305869E+00
 0.630222E+00 0.281554E+00
 0.639898E+00 0.258964E+00
 0.649687E+00 0.238122E+00
 0.659588E+00 0.218647E+00
 0.669602E+00 0.200520E+00
 0.679729E+00 0.183956E+00
 0.689971E+00 0.168521E+00
 0.700326E+00 0.154175E+00
 0.710797E+00 0.141051E+00
 0.721382E+00 0.128949E+00
 0.732083E+00 0.117710E+00
 0.742899E+00 0.107373E+00
 0.753832E+00 0.979864E-01
 0.764881E+00 0.892745E-01
 0.776047E+00 0.812278E-01
 0.787329E+00 0.739697E-01
 0.798729E+00 0.672880E-01
 0.810246E+00 0.611164E-01
 0.821881E+00 0.554939E-01
 0.833634E+00 0.504252E-01
 0.845505E+00 0.457408E-01
 0.857495E+00 0.414352E-01
 0.869602E+00 0.375901E-01
 0.881829E+00 0.340724E-01
 0.894174E+00 0.308349E-01
 0.906638E+00 0.278901E-01
 0.919222E+00 0.252772E-01
 0.931924E+00 0.228682E-01
 0.944746E+00 0.206599E-01
 0.957686E+00 0.186887E-01
 0.970747E+00 0.169149E-01
 0.983926E+00 0.152846E-01
 0.997225E+00 0.137955E-01
 0.101064E+01 0.124884E-01
 0.102418E+01 0.112970E-01
 0.103784E+01 0.102046E-01
 0.105161E+01 0.921116E-02
 0.106551E+01 0.834920E-02
 0.107953E+01 0.755558E-02
 0.109366E+01 0.682930E-02
 0.110791E+01 0.617598E-02
 0.112229E+01 0.560474E-02
 0.113678E+01 0.507918E-02
 0.115139E+01 0.459863E-02
 0.116612E+01 0.416931E-02
 0.118096E+01 0.379212E-02
 0.119593E+01 0.344502E-02
 0.121101E+01 0.312755E-02
 0.122621E+01 0.284443E-02
 0.124153E+01 0.259539E-02
 0.125697E+01 0.236592E-02
 0.127252E+01 0.215573E-02
 0.128819E+01 0.196749E-02
 0.130398E+01 0.180244E-02
 0.131989E+01 0.165001E-02
 0.133591E+01 0.151000E-02
 0.135204E+01 0.138326E-02
 0.136830E+01 0.127305E-02
 0.138466E+01 0.117092E-02
 0.140115E+01 0.107672E-02
 0.141774E+01 0.990335E-03
 0.143446E+01 0.915334E-03
 0.145128E+01 0.845932E-03
 0.146822E+01 0.781632E-03
 0.148528E+01 0.722355E-03
 0.150244E+01 0.669767E-03
 0.151972E+01 0.621902E-03
 0.153712E+01 0.577336E-03
 0.155462E+01 0.536017E-03
 0.157223E+01 0.498370E-03
 0.158996E+01 0.464911E-03
 0.160780E+01 0.433544E-03
 0.162575E+01 0.404238E-03
 0.164380E+01 0.376959E-03
 0.166197E+01 0.352397E-03
 0.168025E+01 0.329619E-03
 0.169863E+01 0.308264E-03
 0.171713E+01 0.288309E-03
 0.173573E+01 0.269838E-03
 0.175444E+01 0.253213E-03
 0.177325E+01 0.237572E-03
 0.179218E+01 0.222900E-03
 0.181120E+01 0.209181E-03
 0.183034E+01 0.196738E-03
 0.184957E+01 0.185408E-03
 0.186892E+01 0.174627E-03
 0.188836E+01 0.164386E-03
 0.190792E+01 0.154676E-03
 0.192757E+01 0.145515E-03
 0.194732E+01 0.136869E-03
 0.196718E+01 0.128711E-03
 0.198714E+01 0.121031E-03
 0.200720E+01 0.113824E-03
 0.202737E+01 0.107171E-03
 0.204763E+01 0.100968E-03
 0.206799E+01 0.951527E-04
 0.208845E+01 0.897200E-04
 0.210901E+01 0.846639E-04
 0.212966E+01 0.803371E-04
 0.215042E+01 0.763923E-04
 0.217127E+01 0.725499E-04
 0.219222E+01 0.688082E-04
 0.221326E+01 0.651654E-04
 0.223440E+01 0.615300E-04
 0.225563E+01 0.579287E-04
 0.227696E+01 0.545096E-04
